0.00012307924043852836,1.7440206245566972e-06
0.0001252406364073977,1.7640668386320614e-06
0.00012741434329655021,1.7841130527074257e-06
0.00012960031745024025,1.8041592667827902e-06
0.0001317984570050612,1.8242054808581545e-06
0.00013400870375335217,1.8442516949335188e-06
0.00013623101403936744,1.864297909008883e-06
0.00013846528599970043,1.8843441230842474e-06
0.00014071147597860545,1.9043903371596118e-06
0.0001429695257684216,1.9244365512349765e-06
0.00014523934805765748,1.944482765310341e-06
0.00014752091374248266,1.964528979385705e-06
0.000149814150063321,1.9845751934610694e-06
0.00015211899881251156,2.0046214075364337e-06
0.00011642352910712361,2.2050835482900773e-06
0.00014121316780801862,2.4055456890437206e-06
0.00016707910981494933,2.606007829797364e-06
0.00019395671552047133,2.8064699705510075e-06
0.00022180844098329544,3.0069321113046507e-06
0.00025060144253075123,3.2073942520582944e-06
0.00028030600515194237,3.4078563928119376e-06
0.0003108950040768832,3.608318533565581e-06
0.000342343671945855,3.808780674319224e-06
0.00037462913314811885,4.009242815072867e-06
0.00040773028740659356,4.209704955826511e-06
0.0004416275769472122,4.410167096580155e-06
0.00047630275366827846,4.610629237333798e-06
0.0005117388209328055,4.811091378087441e-06
0.0005479197134263813,5.011553518841085e-06
0.000584830529987812,5.212015659594728e-06
0.0006224571261554956,5.412477800348372e-06
0.0006607861141674221,5.612939941102015e-06
0.0006998048629611731,5.813402081855659e-06
0.0007395014981739223,6.0138642226093015e-06
0.0007798645528964698,6.214326363362945e-06
0.0008208832587115467,6.414788504116589e-06
0.0008625473128631711,6.615250644870232e-06
0.0009048468782566488,6.815712785623875e-06
0.0009477726416662335,7.016174926377518e-06
0.000991315464489162,7.216637067131162e-06
0.0010354669066146016,7.417099207884805e-06
0.001080218586139381,7.617561348638448e-06
0.0011255624704062939,7.818023489392091e-06
0.0011714912252500653,8.018485630145735e-06
0.0012179971672594547,8.21894777089938e-06
0.001265073544345796,8.419409911653022e-06
0.0013127133715897799,8.619872052406666e-06
0.0013609100133180618,8.82033419316031e-06
0.0014096571831032634,9.020796333913953e-06
0.0014589487109333277,9.221258474667597e-06
0.0015087786596268415,9.421720615421239e-06
0.0015591414412483573,9.622182756174882e-06
0.0016100313514471054,9.822644896928526e-06
0.00166144291870296,1.002310703768217e-05
0.0017133710207417607,1.0223569178435813e-05
0.0017658105352893472,1.0424031319189455e-05
0.0018187565729022026,1.0624493459943099e-05
0.0018722043605521321,1.0824955600696744e-05
0.001926149008795619,1.1025417741450386e-05
0.0019805862102657557,1.122587988220403e-05
0.0020355116575956345,1.1426342022957674e-05
0.0020909206941723824,1.1626804163711317e-05
0.0021468093618750572,1.1827266304464961e-05
0.0022031734697520733,1.2027728445218603e-05
0.002260009292513132,1.2228190585972247e-05
0.002317312639206648,1.242865272672589e-05
0.002375079784542322,1.2629114867479534e-05
0.0024333072360605,1.2829577008233178e-05
0.0024919912684708834,1.303003914898682e-05
0.002551128389313817,1.3230501289740463e-05
0.0026107151061296463,1.3430963430494107e-05
0.00267074815928936,1.363142557124775e-05
0.0027312240563333035,1.3831887712001394e-05
0.0027921400032937527,1.4032349852755036e-05
0.0028534922748804092,1.423281199350868e-05
0.0029152780771255493,1.4433274134262323e-05
0.0029774943832308054,1.4633736275015967e-05
0.00304013816639781,1.483419841576961e-05
0.003103206865489483,1.5034660556523253e-05
0.003166697220876813,1.5235122697276896e-05
0.0032306064385920763,1.543558483803054e-05
0.0032949321903288364,1.5636046978784182e-05
0.003359671449288726,1.5836509119537827e-05
0.003424821887165308,1.603697126029147e-05
0.0034903804771602154,1.6237433401045115e-05
0.003556345123797655,1.643789554179876e-05
0.0036227130331099033,1.6638357682552402e-05
0.003689482342451811,1.6838819823306044e-05
0.003756649559363723,1.703928196405969e-05
0.0038242137525230646,1.723974410481333e-05
0.003892171196639538,1.7440206245566977e-05
0.0039605204947292805,1.764066838632062e-05
0.0040292595513165,1.784113052707426e-05
0.004098386038094759,1.8041592667827906e-05
0.0041678971610963345,1.8242054808581548e-05
0.004237791057676077,1.8442516949335193e-05
0.004308066330850124,1.8642979090088835e-05
0.004378721117973328,1.8843441230842477e-05
0.004449752159416676,1.9043903371596123e-05
0.004521157592535019,1.9244365512349765e-05
0.004592936020344496,1.944482765310341e-05
0.004665086045861244,1.9645289793857052e-05
0.004737604409456253,1.9845751934610694e-05
